Image Name,Image URL,,Comment Thread
Architecture-PngsCFKI.jpg,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/1d74407c-bda7-4bac-9836-d7dd6f49157a/dd3d306-138393d8-2337-417b-851d-86a0f1c51d16.png,,"['thanks :)', ' ', 'pretty neat', 'Thank you', 'thank you', '<3', 'thank you ', 'Thank you!', 'honestly tho, your packs are superrior', 'Thanks!', 'Thank u so muchhh ', 'Thank you', 'thanks', 'tks', 'thanksss', ' ', 'Thanks a lot.', 'thank uu', 'thank you <3', '😍😍😍😍', 'Thanks !!!', 'thank you', 'thank you!', 'tks <3', 'Thank you!! ', 'thanks :)', ' ', 'pretty neat', 'Thank you', 'thank you', '<3', 'thank you ', 'Thank you!', 'honestly tho, your packs are superrior', 'Thanks!', 'Thank u so muchhh ', 'Thank you', 'thanks', 'tks', 'thanksss', ' ', 'Thanks a lot.', 'thank uu', 'thank you <3']"
Architecture-In-ParkIMFZ.jpg,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/9968a872-fd9f-494c-8015-0b6525e73f18/de4kure-f1acc244-3528-41a2-a7c9-92aa8db983d6.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOiIsImlzcyI6InVybjphcHA6Iiwib2JqIjpbW3sicGF0aCI6IlwvZlwvOTk2OGE4NzItZmQ5Zi00OTRjLTgwMTUtMGI2NTI1ZTczZjE4XC9kZTRrdXJlLWYxYWNjMjQ0LTM1MjgtNDFhMi1hN2M5LTkyYWE4ZGI5ODNkNi5qcGcifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6ZmlsZS5kb3dubG9hZCJdfQ.mv8A2y-iS1UFYR_Obd5LcLOFXbEWnUmhIdmLEHFMr2U,,"['This is one of the beautiest of your photos!!!!', 'So amazingly beautiful! The architectural designs and colors fascinate me.', 'Very beautiful!!', 'Wow..what a park and so beautiful architectural designs! Great picture Richard!^^', 'Wonderful scene!!  ', ' !!!', 'Wonderful photo dearest Riki!', 'Wonderful image Riki!', 'i love Eastern architecture Riki', ' so STUNNING!!!!!', 'beautiful-!', ' ', 'Awesome capture dear Riki!!!!', ' ', 'Stunning architecture indeed and beautiful capture dear Riki....', ' ', ' ', 'Wonderful photo Riki!', 'Great shot.', 'what a scene! ', ' ', 'Simple Beautiful....', 'The fountain / water really makes this shot Riki!! ', ' ', 'stunningly nostalgic beautiful diamond photo!!!!!', 'So beautiful^^', 'Absolutely gorgeous!', 'Beautiful.', 'quite remarkable', 'beautiful water feature !! Wonderful capture!', 'This is one of the beautiest of your photos!!!!', 'So amazingly beautiful! The architectural designs and colors fascinate me.', 'Wonderful scene!!  ', ' !!!', 'Wonderful photo dearest Riki!', 'Wonderful image Riki!', 'i love Eastern architecture Riki', ' so STUNNING!!!!!', 'beautiful-!', ' ', 'Awesome capture dear Riki!!!!', ' ', 'Stunning architecture indeed and beautiful capture dear Riki....', ' ', ' ', 'Wonderful photo Riki!', 'what a scene! ', ' ', 'The fountain / water really makes this shot Riki!! ', ' ', 'stunningly nostalgic beautiful diamond photo!!!!!', 'So beautiful^^', 'Absolutely gorgeous!', 'Beautiful.', 'quite remarkable', 'beautiful water feature !! Wonderful capture!']"
Architectural-Visualization-Photoshop-ActionJDtA.jpg,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/fe28f9fc-a383-4935-ba27-011f7cba7605/db412tu-9190ee44-df53-4470-a5ae-1106a89f0d9a.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOiIsImlzcyI6InVybjphcHA6Iiwib2JqIjpbW3sicGF0aCI6IlwvZlwvZmUyOGY5ZmMtYTM4My00OTM1LWJhMjctMDExZjdjYmE3NjA1XC9kYjQxMnR1LTkxOTBlZTQ0LWRmNTMtNDQ3MC1hNWFlLTExMDZhODlmMGQ5YS5qcGcifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6ZmlsZS5kb3dubG9hZCJdfQ.Aax-TCJn_H2RK81uoNEWwubNmN8Eidu5DQ2Qh77N78I,,"['I love all the colours! Really awesome composition.', ""Thanks, I'm glad you like it "", ' ', '\xa0', 'these are beautiful, feels like a dream world', 'Thank you very much for the kind words,, ', ' ', '\xa0', ""Amazing, they look like from a video game or something, it's baffling! xD"", 'h3h3h Thanks dude ', ' ', '\xa0', 'Wow .\xa0', 'This is so impressive ! ', 'I love it ', 'Thank you very much, I really appreciate ', ' ', '\xa0', ""wooooooohhhhh It's impressive ! I 've never seen that before ! ( Im like a kid mdr )"", ""I'm really glad that you like it, Thanks! "", ' ', '\xa0', 'Oh yes I really love it !', 'Awesome!\xa0', 'Thank you! ', '\xa0', ""You're welcome!"", 'This is AMAZING!!!!!!!!', ' ', ' Thanks!\xa0', 'It is very very very beautiful, I congratulate you', 'Thank you very much, I really appreciate! ', ' ', '\xa0', 'Pretty damn cool!\xa0', 'Thank you for the comment, I really appreciate ', ' ', '\xa0', 'no worries, keep up the good work ', 'Beautiful! ', ' ', '\xa0', 'Thank you very much! ', '\xa0', 'Very useful, Thanks!\xa0', 'Architectural Visualization Photoshop action transforms your images, creating a hologram-like blueprint effect, enhanced with multiple light effects.', 'The action works with photos taken both during day and night. When running the action, the user can choose how much detail and how many light effects the visualization will have.', 'The final result can be tweaked using multiple color controls, can be combined with the original image or can be viewed as a pen sketch on a white background.']"
Architecture---Png-PackMFpk.jpg,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/450563d9-c7ec-4eb0-915d-6521010259e2/dbz13rc-cc1767ce-c7a2-457d-a6cc-35a6fd439d17.png,,"['Thanks', 'Thanks You :3', 'Thanks!!', 'thanks♥', 'thank you!', 'tks', 'gracias <3', 'thanks!', 'So thanks! I really love it. <3\xa0', 'Thank you so much ', 'DDDDDDDDDDDDDDDDDDDDDDDDDD', 'Thank you very much ', ""You're welcome "", 'thank you!!!<3', ""You're welcome "", 'Can we use them to make textures? Ofc credit will be given', 'Yes, course', 'Yes! Thank you!', 'This is awesome. Thank you <3', 'Thank you very much, ', 'I hope you enjoy it.', 'Thanks', 'Thanks You :3']"
savior_square-Xtfu.jpg,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/75df9f4b-e21e-403a-9c67-0dd750256bf6/d8nynsw-ab31783c-7fe8-4502-b8a0-6a3522a1ebbc.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOiIsImlzcyI6InVybjphcHA6Iiwib2JqIjpbW3sicGF0aCI6IlwvZlwvNzVkZjlmNGItZTIxZS00MDNhLTljNjctMGRkNzUwMjU2YmY2XC9kOG55bnN3LWFiMzE3ODNjLTdmZTgtNDUwMi1iOGEwLTZhMzUyMmExZWJiYy5qcGcifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6ZmlsZS5kb3dubG9hZCJdfQ.NVVbompAa1hKi3qz_Z02zKrxeWnwD3eZZ4yETD4C2GI,,"['I love the blending with the\xa0 other colors!', 'Nice work!', 'your designs are full of magic. ', 'these collors and this lines omg i loved it!', 'love your style! do you just use watercolors and ink pens?', 'your vision is a giant an inspiration for everyone in this community!!!!! ', 'Thanks you so much for sharing this with the world!!!!!!!', ""It's great!"", '\xa0', 'very nice', 'Lovely painting! Love your color choices and the way you did the lines a lot! Keep up the great work! ', 'nice', ""I would love to see buildings with this kind of detail and color schemes, it's like from a fairytale or something ^^"", 'I enjoy the color scheme\xa0', 'pretty architecture\xa0', 'This looks like it was really fun to draw! Very loose and free ', 'Cool~ ', ""It's wonderful ~ what kind of pen did you use to paint it?? the pen you are holding in the photo ~.... tell me please >A< ~~~"", 'Oh how magical :3', 'Beautiful correlation of colors. ', 'Beautiful colours!', 'impressive', 'most impressive\xa0', 'Exquisite drawing of Savior square.', 'Very nice !!', 'awesome!!!!!!!!!!', 'I was thinking about this recently, but your probably one of my favorite artists. always find inspiration while looking at your sketching ^^. Love the colour and loose line work ', ' Keep doin what ya dooo!', 'So beautiful drawing !!!', 'Nice little piece ', ' have you ever experimented with which water to use in that water pencil or do you just always use regular water?']"
hello_warsaw-obpP.jpg,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/75df9f4b-e21e-403a-9c67-0dd750256bf6/d8m6cm4-864eae7e-1dc5-458c-a3a7-c02ad3e9caea.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOiIsImlzcyI6InVybjphcHA6Iiwib2JqIjpbW3sicGF0aCI6IlwvZlwvNzVkZjlmNGItZTIxZS00MDNhLTljNjctMGRkNzUwMjU2YmY2XC9kOG02Y200LTg2NGVhZTdlLTFkYzUtNDU4Yy1hM2E3LWMwMmFkM2U5Y2FlYS5qcGcifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6ZmlsZS5kb3dubG9hZCJdfQ.ydtIWt9U7anu4HyMHEFQX4bwA7ifcDEOFU6lkI_GpOw,,"['Really talented!\xa0 You got a gift...please never stop!', 'This is pretty love the colours', 'I love this picture! The colors and style are so cheerful, and you captured the character of the brownstone houses perfectly.', 'I like this style. Very sweet and simple.', 'wow', 'LOVE IT!', 'oh, i love the style you used', 'Ughh you put my watercolor paintings to shame XD', 'cool x', 'Beautiful architecture work.', ""Its so beautiful! I'm really at awe on how you got the colors to blend so perfectly, really its amazing! I still need more practice with watercolors but I love the effects they create."", 'Keep Up the Great Work and Peace be With You!', 'I thought that was watercolor, very nice.', ""I've been obsessed with Warsaw for the past few days how did you know, you brilliant human being, you."", ' wow ;/////; your colours are amazing', 'Thats so beautiful, I love the colours!', 'Awesome colors m8', '_________________________________', '>>\xa0', 'MY GALLERY', '\xa0<<', 'lovely work ', 'Very nicely done ', 'nice art! love that pic!', 'This is very nice ', ' well done!!!', ""What's to hate?"", ""It's very nice!""]"
ERRORS-in-architecturehOnJ.jpg,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/bc272734-d636-447d-863b-c6b0896a9007/d8t8xva-c797fa1c-32b7-48f2-b3b3-5eb5c6423eb1.jpg/v1/fill/w_1024,h_729,q_75,strp/errors_in_architecture_by_zawij_d8t8xva-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOiIsImlzcyI6InVybjphcHA6Iiwib2JqIjpbW3siaGVpZ2h0IjoiPD03MjkiLCJwYXRoIjoiXC9mXC9iYzI3MjczNC1kNjM2LTQ0N2QtODYzYi1jNmIwODk2YTkwMDdcL2Q4dDh4dmEtYzc5N2ZhMWMtMzJiNy00OGYyLWIzYjMtNWViNWM2NDIzZWIxLmpwZyIsIndpZHRoIjoiPD0xMDI0In1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmltYWdlLm9wZXJhdGlvbnMiXX0.mLEQ-jGf6ZGrlz3308b8fkXiRHqjksQp-pdKgExUeQQ",,"['Very funny drawing; I really like the random problems and situations happening on each floor; Great job ', ""I love drawings like this - always something to find buried in the details. Its a shame I can't see them all at this resolution. "", ' But great job on it!', 'Might all of life be an error of some sort?', 'wow! great', 'Epic!', 'Oh, good gods...this is sheer genius.', ""I'm speechless.\xa0The concept and its execution... I love this so ridiculously much. Amazing work!"", 'Intense', 'Amazing!', 'Wow! This is great - It reminds me of hieroglyphics.\xa0', 'WOW', 'that is so awesome and detailed', ""I couldn't even do that for my life"", ""it's so interesting to look at"", 'Whoa, this is crazy!', 'Nice job!', 'kaufiudafdfydyf aawwww so AWESSOOOMMEEEEEEE\xa0', 'awesome', 'so much detail! really interesting to look at ', 'Qué nivel de detalle! Genial!', 'really an interesting concept, beautiful work!', ""There's so much going on! It's amazing."", 'Thank you ', 'This would be nicer if it could be enlarged to be seen better ', '.', 'Sorry, not this time ', ""I really like the 3rd level with the whale! But of course they're "", 'all', ' SUPER amazing ', 'thx :>', ""You're welcome ^_^""]"
Architecturally-(revised)SItF.jpg,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/24aaf5d0-248a-4e12-b61f-23b20c1893e3/d40vos-1bf394f7-c400-4063-8263-530453c90c33.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOiIsImlzcyI6InVybjphcHA6Iiwib2JqIjpbW3sicGF0aCI6IlwvZlwvMjRhYWY1ZDAtMjQ4YS00ZTEyLWI2MWYtMjNiMjBjMTg5M2UzXC9kNDB2b3MtMWJmMzk0ZjctYzQwMC00MDYzLTgyNjMtNTMwNDUzYzkwYzMzLmpwZyJ9XV0sImF1ZCI6WyJ1cm46c2VydmljZTpmaWxlLmRvd25sb2FkIl19.V87Cr8RqFR312rW4DQbp1tEoXfvQhxamMM8LCfNpTVo,,"['incredible', 'quite spectacular ^^ I like it a lot', 'Really like your wallpaper great for photography, it has a rather neutral appearance to it, makes it useful and beautiful.', 'Used your wallpaper, here ', '[link]', 'Thanks! ', 'this looks great ', '\nnice work!', 'oh what a great wallpaper ^^', 'I like contrast and this has a certain  futuristic element added ', ' i like it  alot, keep it up m8!', 'Love this, although its mono, but  theres a crystalic design in it that  attract people to rate it..', ""Amazingly amazing, there's no other  words. You must be very proud."", 'man thats so cool.', ""There are large patches of darkness and  lightness... though the blending in  between's pretty nice."", '\nIt just feels like ""Yesturday\'s  chaotic"".', 'Oh man sweet pic ', ' was looking for new  WP and this baby caught my attention.  Very nice! ', 'Love it.', '\n', '\nNothing more to tell....perfect color  choice.', '\n', '\n¨‘°º{ Ju }º°‘¨', 'the birds are a great touch...', 'sweet! I love the architectural look ', ""you know, I've seen the original print  and that is just the way this should  be! printed with high detail levels! "", 'I love it', ""I dunno this one just isn't my style.  Too dark, random and I'm unable to  descern what anything is. Its very  interesting though, as I'm sure you put  a lot of time & effort as you always do.  Keep up the good work angel "", "" Thanks for your honest comment. But I  can't really agree with the point that  it is more random. I mean, it is not  like Recticore, but it is somehow more  about the reality instead of pure  fantasy."", '\n', '\nAnyway ', ""I dunno this one isn't really my style."", 'this is a great image, so much to look  at and so many perspectivses.  you have  a very mature style. Would love to see  something like this animated in flash,  bird flying, trees swaying 2d flashing.  would just be amazing, although it is  already. ', '\n', '\nMost excellent work my friend. I may  just have to buy a print', ' thanks so much for the comment ', 'Glad you took the time for an update...  the effect now is much different, more  like an urban project presentation than  an ideal representation. Incorporating  photos also makes the viewer more aware  of the relationship between the artwork  and a reality, and the detail panels  strengthen the message.', '\n', ""\nWhile the order of the frames seem  quite logical in terms of narrating the  ideas, I'm not sure it works as well  visually -- it's top-heavy, if you  understand what I mean. Nevertheless,  the subtle tones and details alone will  hold the viewer's attention for a  while.  Well done. "", 'Thanks so much ', ' I have the same feeling  too about the conveying ability of the  graphic. However I think, when I finish  this somehow, it is the maximum way of  balancing abstract and reality and so I  stop and think this is the completion.', '\n', '\n']"
london_coffee_shop-prEq.jpg,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/75df9f4b-e21e-403a-9c67-0dd750256bf6/dabp0bt-b29f823a-7c5e-4f90-a361-bf8373272008.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOiIsImlzcyI6InVybjphcHA6Iiwib2JqIjpbW3sicGF0aCI6IlwvZlwvNzVkZjlmNGItZTIxZS00MDNhLTljNjctMGRkNzUwMjU2YmY2XC9kYWJwMGJ0LWIyOWY4MjNhLTdjNWUtNGY5MC1hMzYxLWJmODM3MzI3MjAwOC5qcGcifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6ZmlsZS5kb3dubG9hZCJdfQ.F2x5rWaZT6tn86JF-abFl2DYMH5-V9d6NWw8m4fbYyU,,"['I want to be an architecture student!! I have a lobg way but I know I want to do it!', 'Amazing, i love your architectural sketches. I am an architecture student too ', 'Excellent!', ""That's amazing!"", ""you're drawing are so expressive! I'd love to see a step by step of this!"", ""i'd like too!"", ""Ah, so cute and cosy art! Looking on this I immediately remind France with it's agreeable cafés ^^"", 'Just fantastic ♡', 'I am never getting tired to watch coffee shops drawings <3 Especially the small and cozy ones!', ""Haven't been to London for a long time, but this 'coffee shop' looks more like what you find on the European mainland.\xa0"", 'Anyway, nice work.', 'lovely work!', 'Your colours are so nice. :3', 'So pretty, great work ;o;', 'Very beautiful', 'Very nice looking coffee shop, small and very inviting too.\xa0', ""that's so cool. Looks like it comes right out of the paper"", ' Oh and very good job with the aquarelle', ""Gorgeous as always! Don't stop being awesome!"", 'I really love light washes in watercolors. This is really nice ^^', 'That is so well done. It is gorgeous. Your talent shows.', 'Nice', '\xa0', 'excellent', 'We are not switching over to behance!!! ', 'a to dałabym głowę, że jakaś włoska kawiarenka ', ' albo południe francji, a to Londyn mówisz ', '\xa0 bardzo ładne ', 'I want to be an architecture student!! I have a lobg way but I know I want to do it!']"
Architectural-BloomDMlc.jpg,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/93fcb524-f60f-4d61-9661-67a1e65ff615/dumg5p-fedccfdb-2cef-4b9d-8de1-4b0e06963338.jpg/v1/fill/w_600,h_399,q_75,strp/architectural_bloom_by_peskywitz_dumg5p-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOiIsImlzcyI6InVybjphcHA6Iiwib2JqIjpbW3siaGVpZ2h0IjoiPD0zOTkiLCJwYXRoIjoiXC9mXC85M2ZjYjUyNC1mNjBmLTRkNjEtOTY2MS02N2ExZTY1ZmY2MTVcL2R1bWc1cC1mZWRjY2ZkYi0yY2VmLTRiOWQtOGRlMS00YjBlMDY5NjMzMzguanBnIiwid2lkdGgiOiI8PTYwMCJ9XV0sImF1ZCI6WyJ1cm46c2VydmljZTppbWFnZS5vcGVyYXRpb25zIl19.VdOrlKM63jphrMPkxWfYWBNChOvQgP1gtQJJrXTyrZk",,"[""Hey! I've featured your deviation here: "", 'The Artisan Crafts Gallery, #60 - The best of...', 'feel free to hit that ', ' button on the article... ', 'Totally love this set!!! And I just LOVE the time taken to present it with such a magnificent picture ', 'Totally elegant and beautiful, could as well be a way to honnor the moon, great work', 'Stunning! I would love to have one hanging on my wall, just for me to look at ', ' Wonderful shapes, really pretty. And I find the colors relaxing.', 'I love how detailed the servers are. 8D They just look so abstract. ^^', ""i don't get it.. what is it?"", 'Very nice design. Good composition and shot. Very intriguing. Great color use.', ""Awesome, was the lower one done with a jeweler's saw or put together out of smaller parts?"", ""pardon my lack of eloquence, but Ooh~ that's pretty!"", 'lovely....', 'me likes!', 'immaculate.', 'Gotta say, you would have one hell of a dinner party if those were used.', ""So...i don't know, what this is....and how did you do it. But it's inspirative and awesome... "", 'Beautifull. How did you make it?', 'sexy', ""what's an architecheral bloom???"", ""Absolutely amazing.  I'm reminded of the sun and the moon. lol"", 'me gustó ver esta imagen', 'Nicely crafted and well captured. ', 'Very niiiiice', 'heh, nice. reminds me of a tea spoon thingie ', 'WOW - beautiful pieces', 'hmm, salad jewellery... ', ""it's gorgeous work (i've seen lesser designs at tiffany and co.).  "", 'congrats on a well-deserved DD.', 'jlr']"
